reviewId,app_name,score,at,content_clean,theme_code
e2e2d0b9-ae99-4b7f-820a-1e7aa53704e1,Athan: Prayer Times & Al Quran,1,2019-10-04 14:34:32,"Remove ads its Islamic application and ads containing naked women how, this too much",
3e061f81-fa40-4c7f-bac0-6fc204b49fb0,Athan: Prayer Times & Al Quran,5,2019-10-03 19:00:20,"Exuberant, fulfilling and exactly what Allah ( S.W.T) Requires of us the best... May Allah (S.W.T) be pleased with the work of my brothers and sisters InshAllah..",
af3c3cf2-a524-4e1d-bf33-3d8e89bd8458,Athan: Prayer Times & Al Quran,5,2019-08-31 01:14:25,"It's a great app Ma Sha Allah. My only criticism if any, is that there isn't a way to record when a woman is on her menstrual cycle so that she doesn't miss prayers. It would be nice to have this added feature on the app. Jazaka Allah kheir",
e597a135-ab48-4ff2-b40a-c7d767be13b8,Athan: Prayer Times & Al Quran,5,2019-08-19 09:39:24,"I'm a Muslim from Ghana who travelled to USA where there's no mosque and there's no Muslim brothers and sisters to hang out or pray with, buh Athan: prayer time App has really helped me alot, Holy Quran, accurate Salat times, and with so much duas n supplications as well. I love this app and I encourage every Muslim to use it. cause it helps alot n brings you much closer to Allah SWT. Thank You and Jazakumullahu Khairan .",
4ddf4857-b92d-4b44-8f12-26d9b02eee67,Athan: Prayer Times & Al Quran,1,2019-08-17 13:08:33,"I am compelled to give it one star and to uninstall the app, because while using the app or while reading any dua; ad with inappropriate content or ad with inappropriate picture/video of woman pop up on screen. This is really a unfortunate issue for such an informative app. I hope, the maker of this app will resolve the issue.",
24ac3965-4c58-4d2b-95ca-537890334ab4,Athan: Prayer Times & Al Quran,5,2019-08-16 07:11:38,"i really liked this app,as its distribute the true knowledge of islam to make a better muslim,it's a must for every muslim to keep this app on their cell phones to gain the knowledge and simultaneously one must share this knowledge to our other brother's and sister's of our community as well as to other communities to make them understand our islam in a much better way and to bring them too to the right path of mankind and let them get rid of the wrong concept of Islam.",
985ca8fb-f9d4-4998-a360-ab2c406c7108,Athan: Prayer Times & Al Quran,4,2019-08-09 15:11:35,a very beautiful and easy to understand application for muslims easy to use and ideal for the whole family young and old Male and female u would definitely recommend this to all.,
6abc4f0e-c73b-4bb3-b8fa-25604af24706,Athan: Prayer Times & Al Quran,4,2019-08-08 17:57:01,this app helps alot especially to muslims sisters nd brothers l,
be220ecc-4e36-48e3-9fde-bb38117d6780,Athan: Prayer Times & Al Quran,5,2019-07-11 08:22:05,Very helpful and the brothers and sisters are very helpful as well,
a62f1443-6134-4d09-86eb-0275f845f5e9,Athan: Prayer Times & Al Quran,4,2019-07-02 09:21:30,It is a very good muslim app. It even has a prayer counting thing. but it expects everybody to be male and does not account to when females get their periods. aside form that it is a very useful and helpful app and i recomend it to all my muslim brothers and sisters.,
b007c483-c37c-49ac-b437-67fabf9e5879,Athan: Prayer Times & Al Quran,5,2019-06-27 18:07:43,good for muslims brothers and sister,
f40da7a1-bdd6-4bb6-bcfe-6ffb173c02fd,Athan: Prayer Times & Al Quran,5,2019-06-14 03:54:27,It is an awesome app. Every MUSLIM brother and sister should download it. #ALHAMDULILLAH #allah #subhanallahuobihamdihi #ALHAMDULILLAH #allah #subhanallahuobihamdihi #ALHAMDULILLAH,
cd66cef8-066c-4ff7-91a6-78832db3ba2f,Athan: Prayer Times & Al Quran,5,2019-05-25 11:28:15,"i amazing app for all Muslims Brother and sister. you can see the calender, Adan, qibla and daily Dua for better life. Zazakallah",
fea333f5-4f3d-423a-a6d9-969a91872ab1,Athan: Prayer Times & Al Quran,5,2019-05-18 03:45:22,"this is hands down the best app for Islam I've ever seen. the sheer amount of content available is astounding. my wife and I are particularly fond of the dua feature, which have prayers neatly sorted into categories for any type of situation imaginable! brothers and sisters, do yourself a favor and purchase the full version if you can and support the team working on this. Insha'Allah it'll continue to be a resource and a guidance for us.",
24fdaa4a-b2f7-4249-a769-fa345d656a34,Athan: Prayer Times & Al Quran,5,2019-05-13 19:12:45,awesome app for all my Muslim brothers and sisters,
97a812e3-a1d2-4fd2-b569-9a22cdb61881,Athan: Prayer Times & Al Quran,5,2019-05-11 19:25:07,Allahmudillah good apps good support for islamic brothers and sisters,
1e368a26-7134-4880-afcc-0f5610e03d5a,Athan: Prayer Times & Al Quran,4,2019-05-11 16:15:30,"I Enjoy this app, I would love though that there was a feature in prayer goals, or in settings, that I could type my gender in. I like all females, have a period, and that would be nice to be able to register it, so my prayer goals is a bit different. since I'm not skipping out on purpose. Allahu Akbar <3",
d87aedf2-c7fa-4ad1-8be6-105312ea93ca,Athan: Prayer Times & Al Quran,5,2019-05-09 00:17:37,"this app has everything. if youre looking to become a better muslim and you really desire it, this app is amazing. it has the quran in transliteration and translation. Itll remind you to pray and you can check off your prayers as you go. Ramadan Kareem, brothers and sisters. May this ramadan bring you closer to allah. it has for me. Allhamdiullah.",
0101c666-bcaf-4a31-8040-fe3c64718da7,Athan: Prayer Times & Al Quran,1,2019-05-08 19:58:39,this app is annoying with the constant reminders and notifications even when turned off they still come on. like a nagging old women lol dont download,
7e1fbd3c-6bc4-41f3-863f-fe773e342695,Athan: Prayer Times & Al Quran,5,2019-05-08 16:11:35,its very useful application but some more additional features like autodetecting namaz timings as per locality and including different parts of the day and prescribed namaz during that period will be very useful for frequent travellers. Please consider my request..,
98172cda-9b5f-4ac5-b4be-bd748a87b362,Athan: Prayer Times & Al Quran,5,2019-05-08 14:10:45,well developed really well done my brothers and sisters,
8c89a0c4-2bb8-48f0-91c0-167f9bd9d887,Athan: Prayer Times & Al Quran,5,2019-05-04 17:44:32,masha Allah jazakalah my brothers and sisters in islam #Somalisch,
d2cb6e94-7134-47cb-9fa5-8c5f482b0cef,Athan: Prayer Times & Al Quran,4,2019-04-10 00:41:07,There are ads with women who are barely covered. the person who made this app needs to take certain ads down.,
2e4cb408-61f7-4eea-ba2d-a6b7896551ad,Athan: Prayer Times & Al Quran,1,2019-03-21 23:34:38,i am really shocked that u call this application islamic. there are certain adds having pictures of barely covered women with men etc. how will u face allah that you share fasad and deviant pics in the name of religion and follow the footsteps of iblees just for an amount of money.,
b51bd6e2-9fdb-42a8-a86c-2b5ca06fde3a,Athan: Prayer Times & Al Quran,5,2019-03-05 21:18:05,subanallah every prayer then Athan time Allah-O-Akbar...immediately everything forgetting grateful almighty God...given our good deeds go to prayer time get reward from Allah.. Athan sound very grateful this App-highly recommend to all Our Muslim brothers&sisters AMEEN,
46258d01-fcb7-4dec-8f23-f904ec1374d8,Athan: Prayer Times & Al Quran,5,2019-02-27 18:15:18,i love it it make me feel proud to b a born Muslim as i read the posts of new Muslim brothers and sisters,
88afacf7-5992-4686-a2d4-44cdf3ffe3a8,Athan: Prayer Times & Al Quran,5,2019-02-17 01:19:15,thanks a lot to all of my brothers and sisters who give affort to help us.. PEACH BE UPON YOU...,
04b0f875-75c5-4001-8c22-8367127203d6,Athan: Prayer Times & Al Quran,4,2019-01-21 20:16:15,I feel like I am inside a masjid when the Adhaan comes as a women in a country where going to masjid is not our way of life as its neither an Arab one nor the way built in west where women goes often it brings Me bak the memories of doing hajj with my dad and umrah with my son. jazakullah,
62cf8eb2-6773-4ff4-8284-30d0946a8d70,Athan: Prayer Times & Al Quran,4,2019-01-09 21:36:11,needs a more added option for girls.. in the days of menstruation to stop tracking the prayers in these days.,
f37cf42b-120c-4743-806e-ad7a87b12c3a,Athan: Prayer Times & Al Quran,3,2018-12-18 05:45:10,"If developers need funding they could ask it by donation option. Why so many ads? in such app, including Ads option is not appreciable. ( Just imagine the situation, you're reading Al-Quran and all of a sudden, a woman's face pop up in the screen. I'm not against this Ads. But while reading Al-Quran, such Ads puts me in uncomfortable situation.)",
9aa71f08-738f-48d3-a8dc-25542159d3f9,Athan: Prayer Times & Al Quran,3,2018-11-21 19:47:45,"FULL OF ANNOYING ADS. WHY THE DEVELOPER NEEDS MONEY FROM HARAM COMPANIES(LIKE MUSICALLY,TIK TOK, ETC.) THAT PROMOTES SINGING AND DANCING OF WOMEN WITH LITTLE CLOTHING? REMOVE ADS IF YOU REALLY NEEDS ALLAH'S BLESSINGS AND MAKE THIS APP FREE OF ADS AND FREE OF COST.",
66ae5356-4dd8-4599-a5f2-8abb7af88de5,Athan: Prayer Times & Al Quran,5,2018-11-10 06:38:22,Thanks for such a great app..Plz stop the adds coming with..otherwise its a great app..also plz put اعراب properly to exclude the mistskes..,
87f38ba2-ba94-4dbf-9a86-52d6996ac13a,Athan: Prayer Times & Al Quran,1,2018-11-02 21:21:39,"Dear brothers and sisters in islam thank you for building this app it may help may of us to learn about our prayer time, read Quran and so on. However: there something that is really annoying is the countless ads that appears every few seconds which makes it kind of unusable it would be better if it would be ads free or a little bit inexpensive thanks peace be upon you.",
736b6526-0915-42e4-a70b-a4304678b35f,Athan: Prayer Times & Al Quran,5,2018-11-01 00:58:25,Jazakallha to all my brothers and sisters,
55297018-700a-438c-8d01-90fef33bc28e,Athan: Prayer Times & Al Quran,2,2018-10-16 21:07:31,ADS ADS ADS! Why do you create this app? Only to mislead people by sending Annoying Ads(most of them with TikTok like app Ads containing women with little clothing dancing and singing). Stop sending Ads and Stop earning money from Haram companies and make this app free if you really need Allah's blessings.,
542bb290-cb1d-425c-a69e-5c685ad903d7,Athan: Prayer Times & Al Quran,5,2018-09-30 21:34:16,This app has been a blessing for me as a new Muslim woman. Thank you. Allah bless you.,
5fc368e6-383a-46ec-ac27-0e6baabe447e,Athan: Prayer Times & Al Quran,5,2018-09-21 15:01:57,"WoW, I didn't know how I came across with this beautiful app Loved it for the accuracy beautifully designed, Keep it up brother and sisters - Regards and Dua from Adnan Al Jaidi",
4f3c032c-12d8-4306-893b-e03e5cde392d,Athan: Prayer Times & Al Quran,5,2018-09-16 21:06:41,All in one.. very good app I do recommend to all muslim brother n sister. Jazakhallah khair,
1f457280-4ef7-4c41-94bf-47f4b5071bf3,Athan: Prayer Times & Al Quran,5,2018-08-27 10:38:42,"The athan application is very good and a great help for all Muslim brothers & sisters. However, there are still bothersome advertisements that hinders and you still need to add other athans and quran reciters with translators so we all can make our own choices. FREE!!! . Why everytime do we have to pay for each application you put on? You should add all the additionals that are needed and make it into a Pro like other applications with a reasonable price for us all Muslims. Jazakum Allahu Khairan",
65b724d7-796d-4f1e-a840-7f126f834247,Athan: Prayer Times & Al Quran,5,2018-07-25 04:52:00,I am very happy to your app Maasha Allaah Jazaaka Allaah kheer brothers and sisters.,
c67b9fde-11d0-4528-b4bd-9a8a40308a76,Athan: Prayer Times & Al Quran,5,2018-06-29 19:50:41,All muslim brothers and sisters plz think about aqirah plz think about barzaq.......plz think about ur real motive.......if u seriously consider than please download this app....,
b3dce9f3-a35a-4c37-9fe7-4be16ec6285a,Athan: Prayer Times & Al Quran,5,2018-06-26 09:07:57,Excellent easy to use azan app but the excessively heavy advertising is inappropriate. Worst part is when we press the home button to exit but our screen gets stuck on yet another ad! As if the developers hijacked my phone. They better remove the home button ads! Makes me frustrated. Frustrated customers will not fork out cash to you. Especially when you are charging a high fee for ad removal. You are charging too much. Ruining the trial period experience,
5883a429-cf90-4c19-9437-8aaf93316f68,Athan: Prayer Times & Al Quran,4,2018-06-19 07:42:08,I would love to give this app 5 stars if it weren't for the ad with women in inappropriate clothes that keeps popping up when I try to read dua,
ab152bd8-2313-4e6b-b716-13ab9e4d918c,Athan: Prayer Times & Al Quran,5,2018-06-06 23:42:09,The best Islamic companion app. Period.,
5fda69de-c02a-4f83-a5f2-ba8ac5182a82,Athan: Prayer Times & Al Quran,5,2018-05-30 20:28:05,Masha allah ...Perfect app for my muslim brothers and sisters out there,
3fc5bece-777f-43cb-a5c9-afddbc0a07c8,Athan: Prayer Times & Al Quran,5,2018-05-29 00:50:29,SALAH BIN SULTAN BIN HAID,
358c79fa-84bb-4caf-9985-fea493a6160c,Athan: Prayer Times & Al Quran,5,2018-05-27 14:22:38,Very Greatly Full Apps For Everyone's Muslims Brother And Sister,
7abaceda-28af-4b04-ab6e-10de893769b9,Athan: Prayer Times & Al Quran,5,2018-05-22 13:03:46,SubhanAllah this app is perfect for the Muslim women and men and children who uses it,
c803f034-40fb-47bb-8784-eef513eb8ea7,Athan: Prayer Times & Al Quran,5,2018-05-18 22:06:14,السلام عليكم... I love everything about athan app. But I would love if there is a feature like excused days for fasting and prayers for woman .... u,
4cc85e73-aece-4c89-85f9-018bc4724ea1,Athan: Prayer Times & Al Quran,5,2018-05-07 04:35:09,Best app to muslim brothers and sisters,
ea63b682-5c71-42be-853e-cd477dd84621,Athan: Prayer Times & Al Quran,5,2018-05-01 20:01:07,One of the best App to download for Muslims brothers and sisters,
01f2bc5c-a8ac-44c9-a068-cb2e682038d7,Athan: Prayer Times & Al Quran,5,2018-04-25 16:11:52,Best muslim app i have ever installed. Congrats and keep going like this. Brothers and sisters enjoy,
0656f829-08a7-4bc1-868c-39d0849090e0,Athan: Prayer Times & Al Quran,5,2018-02-28 09:22:10,Very excellent app for us brothers and sisters of Islam. Allahu Akbar!,
8ed73db9-0cb2-44cd-a5c0-461efa5d0798,Athan: Prayer Times & Al Quran,5,2018-02-08 16:53:38,"I recommend this app to all my sisters and brothers. I like it, Al-hamdulillah!",
882b38cf-de47-44fa-a005-f2236106b09f,Athan: Prayer Times & Al Quran,5,2018-02-04 02:07:23,Great app! Although the prayer log ia less of a benefit to female without allowing a break where we are deficient in our prayer maa shaa'Allah,
0bfb986f-e156-4cf7-b11e-dae09ce1549e,Athan: Prayer Times & Al Quran,5,2018-01-23 17:44:04,Could you please also make an app how to properly pray for women's please I would very much appreciated also the problem is that directions of quibla is incorrect,
b24cbd68-bb9d-49f3-8dc2-feb2ee845763,Athan: Prayer Times & Al Quran,5,2018-01-18 12:58:35,"awesome, just needs sum more inclusive features like a tick for period days for the ladies n etc",
b182e0d1-f9bd-4f8b-abdc-79099f3b60c3,Athan: Prayer Times & Al Quran,5,2018-01-10 03:22:45,"the only problems is advertisements. I just opened the app to see the adhan time and there was a half dressed woman belly dancing on my face!! I cant pay for an ads free version but shouldnt an adhan app, especially if its this good, be ads free? right now im just thinking of ways to prevent my child from opening the adhan app :(",
c7e43aa1-4628-4e9c-b3a7-8fb39424cfc1,Athan: Prayer Times & Al Quran,5,2018-01-08 18:16:53,I think that the app is really useful for me and Muslims brother and sister,
3b615835-b0cc-46e3-886d-af1be95a39a1,Athan: Prayer Times & Al Quran,5,2018-01-01 18:25:35,JazakAllahu Khairan. This app makes it easier for me to follow through with my daily prayers and reminds me to make dua or read the Quran. Indeed we need a reminder for whatever we do as the distractions of this world are great in number. So keep up the good work brothers and sisters. May Allah help all you in making the app even better so that more of our brothers and sisters can achieve good. May Allah bless you all in this duniya and the next.,
db461e01-59ef-4576-9838-1d7838caaabb,Athan: Prayer Times & Al Quran,4,2017-10-19 23:01:17,"It's good I guess, but maybe a option for women that are not praying. Like a ""pause"" button to stop the athan. That would be cool. Other than that, I really like it",
a104826e-5d72-4701-a552-0181887159f3,Athan: Prayer Times & Al Quran,5,2017-09-29 09:07:25,Now I don't have to leasen to my sister telling what time to pray,
f5228976-279c-4752-85f5-a333dc84a67a,Athan: Prayer Times & Al Quran,5,2017-09-22 09:34:36,"It's cool, I just love the live feature. I recommend this app to my European brothers and sisters in Islam",
aac1187b-2dc4-4037-a99e-75ae54cdcaea,Athan: Prayer Times & Al Quran,4,2017-09-22 07:03:29,Very useful for any Muslim's brothers and sisters,
34eaaf75-8399-4f00-8e59-101cbc0e452d,Athan: Prayer Times & Al Quran,1,2017-09-20 06:32:19,"At first I really appreciated this app but when I would check prayer times there would be ads with naked women. Then, OMG, they sent an article by Anna Anwaar saying being transgender is fine in Islam. Apparently Ms Anwaar is a scholar and going to guide us all. I'm uninstalling this app. Susannah Allah!",
671d2445-faf8-48c4-a089-28f9bc1dd4d3,Athan: Prayer Times & Al Quran,5,2017-09-19 11:37:54,"Brothers and sisters ! I highly do recommend this app. It's different actually.. contains a prayer daily meter, translation and transliteration for duaas and verses. Awesome theme however I don't know how select a specific Moaazen. Regards.",
3475fa4e-d0d5-4e84-bf2c-e76fdb2fd8f6,Athan: Prayer Times & Al Quran,5,2017-08-30 17:16:23,Ma sha Allah . Its an great app for all the Muslim brothers and sister's,
e5b4e101-5974-4b99-9c6a-21d88a04f1da,Athan: Prayer Times & Al Quran,1,2017-08-16 00:03:33,Dont show add with a model or less dress women .,
92cfb6fe-6037-45b4-a0f5-a420a4cf2d32,Athan: Prayer Times & Al Quran,5,2017-08-03 03:15:23,Thank you to the creators of this amazing app! Jazzak. Only downfall is when sister is on her time off salat you can't modify it,
3482b762-d1f8-4283-b86d-de3f9c487a53,Athan: Prayer Times & Al Quran,5,2017-07-11 23:59:40,"Very useful app but one sincere request. Google Ads sometimes show very inappropriate pictures of women which is not in line with the spirit of your app. Please remove uncontrable ads, instead use the paid ads in which content is in your control",
e57cb5ef-b8cf-4356-aeff-a302b7e82cff,Athan: Prayer Times & Al Quran,5,2017-07-06 22:53:42,Masha Allah...I'm so glad another sister showed me this app. I'd be lost without it...May Allah reward you all for all your hard work...Ameen ya Allah,
e6bcc6e3-f328-4054-a50a-76289af74b63,Athan: Prayer Times & Al Quran,5,2017-06-13 22:02:01,This is the best apps for Muslims brother's and sister's for all over the world is the best to use.,
06d30fca-550e-44c0-9a67-f9219a8d25f1,Athan: Prayer Times & Al Quran,4,2017-06-07 16:24:26,This app is great and I really appreciate the messages of encouragement when one lags behind in prayers. The only issue I have with it is that it has no setting for the sisters that are off salah. That way prayers can still be tracked and not recorded as missed. All in all excellent app.,
e1c1c3d4-712b-430c-883b-03d2a0afb4ac,Athan: Prayer Times & Al Quran,5,2017-06-03 01:21:21,Best app for muslim brother and sisters.,
c95a5557-f754-47bd-b888-74903df14894,Athan: Prayer Times & Al Quran,4,2017-05-27 19:30:05,this app is amazing in keeping in track of prayers and fasts but the only downside is that it doesnt include an option for gender as this is a mojor difference...for example when women are on their periods they cant really pray so they end up not ticking off prayers from the list so the app then thinks that you forgot to pray when really we have an excuse....if you can include this tiny feature the app can become wayyy better. please take my words into reccomendation,
095b6b44-1880-4b79-a8fe-63554f5d9385,Athan: Prayer Times & Al Quran,5,2017-05-27 03:23:38,Excellent app for our Muslim brothers and sisters.,
7d2a8f4a-6c30-4fb5-bb32-4d1313c38cc6,Athan: Prayer Times & Al Quran,5,2017-05-25 14:56:22,Great App. My (SWA) reward those who are assisting in this. Thanks brothers and sisters.,
ccb31b42-e2ea-4001-98dd-604890e4ef5c,Athan: Prayer Times & Al Quran,5,2017-04-21 09:53:43,Strongly recommended app for brothers and sisters,
06822526-7726-4380-95b0-2ea13da1e215,Athan: Prayer Times & Al Quran,5,2017-03-28 22:23:43,"Great app, give alert for upcoming pray. Please control un ethicists women add",
de2a8a92-cb59-46ad-b511-5300e3be52ef,Athan: Prayer Times & Al Quran,1,2017-03-13 06:24:19,"Unbelievable - within two minutes of using the app got a full screen ad of a woman in lingerie. I understand the need for adds, but the content needs to be controlled. Absolutely discraceful! Devs need to fix ASAP. Uninstalled.",
e29354a9-e246-43ae-8d3a-51667d357845,Athan: Prayer Times & Al Quran,5,2017-01-28 19:48:10,This app has allowed me to take care of my prayer giving me the prayer timing to a long period of time. It's also great to be able to tick off the prayers you have done. At last I'd like to say that the only thing I had a problem with are the adds. I wish that a solution would be found towards it...,
68c49f08-9561-4a0e-8e1e-9f7863091d68,Athan: Prayer Times & Al Quran,5,2016-12-23 13:07:13,Its a blessing to have a great pray time app like this one. Its always on time. I highly recommend it to all my Muslim brothers and sisters. All Praise be to Allah....,
d86440d1-4d53-43d6-b7c8-799635eb0642,Athan: Prayer Times & Al Quran,4,2016-12-11 14:16:11,Try to stop add as sometimes adds with woman in short clothes pops up which is not acceptable please. Thanks,
7253d559-c135-4469-9490-1754b173efcb,Athan: Prayer Times & Al Quran,5,2016-11-29 07:10:30,As Salaamu alaykum Wa Rahmatuallahi Wa Bakaratu this would be the best for new brothers and sisters,
692b2c2d-25df-4d3e-856e-fb4ce1dded7c,Athan: Prayer Times & Al Quran,5,2016-11-29 06:30:43,It's a magnificent islamic prayer finder. The interface 'n the qibla design simplify the beauty of it. I'd recommend this apps to muslim brothers and sisters!,
5b066f14-f0b5-4e55-bffd-7e595f678317,Athan: Prayer Times & Al Quran,5,2016-10-08 02:04:44,Thank you for the help I'm a new sister thank you,
2ba3c058-7878-47e5-8da6-22dad425b1fa,Athan: Prayer Times & Al Quran,5,2016-10-01 17:20:31,"Salam.Thanks to the organisation for the effort to wake us up n remind us for the important call from Allah. Dear brother n sister,what you have to pay to unlock features or remove ads is not much compare to the benefit you get.Assume that all the money you pay is your zakat n jihad to help others.Why should we count on how much we pay for our ad din,but never complaints paying for expensive things that will never help us at the end of the day.May Allah bless the people behind this amazing application.",
0f86dcd1-c222-48d0-b4c2-b4b0263ae926,Athan: Prayer Times & Al Quran,5,2016-09-24 02:54:17,Best app period keeps me sync with the 5 Salah shukran for such powerful and beautiful app,
19dbabd2-25bb-4940-b728-8461e0eafd03,Athan: Prayer Times & Al Quran,1,2016-03-12 20:20:20,"Please change it back to the old version. I tried to sign up and sign in, but it won't allow me to do that. It doesn't show the time of prayers like before. Undeniably, it is looking more trendy compared to before. But the main reason for an athan application is to show time of prayers instead of having fancy look. Sorry brothers and sisters.",
56d7150e-53a7-41cd-87be-5c958eedff68,Athan: Prayer Times & Al Quran,1,2015-09-15 19:50:42,برنامج تجسس لصالح من؟؟ careful my brothers and sisters this is a spying app,
04385b53-7bfe-460a-a93c-6a93ece8cdca,Athan: Prayer Times & Al Quran,1,2015-06-26 01:27:39,Whoever controls the adds I think is making a special point to make the adds as inappropriate as possible during Ramadan All you see is Naked women at the bottom of your screen. I get that is you have to include advertisement to pay for your site or whatever but plz stop all the gaming and offensive ones!!!,
8efb863e-3de8-4048-b581-d5d4633548dd,Athan: Prayer Times & Al Quran,4,2015-02-12 04:02:02,Have a way to include female praying patterns.,
3ee22781-9f7e-4511-bd6b-0c038609550f,Athan: Prayer Times & Al Quran,5,2015-02-05 14:24:31,It's a really cool and amazing app for muslim sister and brothers.,
50ed1b7e-7bbb-485d-9da2-f50db7e1ce81,Athan: Prayer Times & Al Quran,5,2015-02-04 09:10:55,This will remind all of us brothers and sisters Muslim to pray from Allah .,
7281b9e0-002f-455e-a1dc-c5d784963741,Athan: Prayer Times & Al Quran,4,2014-11-11 17:07:17,Please make an option when the women is on her period to make it so you don't have to log prayers. It would be great. Other then that I love the app. May Allah reward you Ameen,
04c3dbf9-afe0-4972-a012-466a94d2adb4,Athan: Prayer Times & Al Quran,5,2014-10-29 17:28:42,Great app brothers and sisters get it.,
25aee186-197e-474d-949a-858a3c3010b7,Athan: Prayer Times & Al Quran,4,2014-10-10 23:56:57,"Salam. I want to suggest u allow alarm for sum rise . Allow one to set alarm for a period after particular prayer time. This way, one can set alarm for may be 15 to 20 minutes to catch the shuruk prayer. It can also be used to alert on the time of iqama.",
57fde0ea-7dfd-40c8-8bc8-dca65d605771,Athan: Prayer Times & Al Quran,5,2014-06-05 00:59:49,"Dear brothers and sisters, Apps is mashAllah super, please take positive comments for this app, because most negative comments are posted by Jews and nasara.",
af78b50a-f49d-4092-9688-98991305f4f1,Athan: Prayer Times & Al Quran,4,2014-03-09 18:25:20,"Ma sha Allah, this is a really fun app. I wish it had a log for excused prayers. It counts the prayers sisters do not have to pray during our monthly cycles as missed, when they are fully excused. Each month, I lose my gold status because your app penalizes me for something Allah does not. This became so irritating, that I stopped using the Prayer Book. Please fix this issue so that having a uterus is no longer a punitive experience for women who use this app.",
9b1b2d6d-8e7e-4064-a331-edd27e23823e,Athan: Prayer Times & Al Quran,5,2014-02-21 18:36:10,Jizakallahu kher developer. Never leave salah my brothers and sisters. May Allah help us.,
a697fcee-51d1-4abd-815e-6258421d1823,Athan: Prayer Times & Al Quran,5,2014-01-10 17:06:59,A very handy and useful application too. keep it up and thanks for the beneficial effort done to spread out this wonderful must have application for all Muslim brothers and sisters.,
e73ff915-fcdb-421b-88df-49e8ca558858,Athan: Prayer Times & Al Quran,5,2013-11-17 13:21:05,For brothers and sisters trying to keep up with your prayer well this is the best app in doing so...,
426d503d-49b4-4735-9fee-fd9a178e2fa5,Athan: Prayer Times & Al Quran,1,2013-10-21 23:18:21,You give permission to all your phone records. You also give them full access to social media on your device. Muslim brothers and sisters dony be sheep. Find an alternative.,
1331c155-dd18-414e-9606-74531c3ea172,Athan: Prayer Times & Al Quran,5,2013-10-20 01:25:16,Alhamdulillah by De grace Almighty ALLAH dey have given a wonderful app 4 Muslim brothers n sisters,
f5c70c7d-746b-488b-aa5c-c8999d2d2f57,Athan: Prayer Times & Al Quran,3,2013-07-02 11:08:57,I've experienced the same probs where the app just changes my location to Makkah as well as resetting my notification to default Takbeer. Another issue is when it automatically logs out after a period of time and Ihad to sign in my account again which can be really annoying. I hope these can be fixed cause otherwise I really love the features of the app. Thanks. Jkkk.,
930a2c30-5b5a-490e-b937-85c6ef683d2a,Athan: Prayer Times & Al Quran,5,2013-06-15 22:54:05,A great app for Muslim brothers and sisters. Easy to set.,
e4209bda-98a4-4e88-b369-79e23803d17b,Athan: Prayer Times & Al Quran,1,2013-05-12 17:57:09,"Key feature that caught my attention was the online tracking, however does not key you logged in. Makes logging unnecessary tedious. Also according to BBS responsible for over 1000 wake ups over a 8 hour period. SGS2 4.2.2",
b7095c87-cc69-47b7-831a-3c7c10f3a89b,Athan: Prayer Times & Al Quran,4,2013-01-26 03:11:38,AS SALAM ALAIKUM I'M CONCERNED WITH THE PRAYER LOG THERE HAS TO BE A TIME TABLE FOR US TO LOG DIFFERENT THAN MEN Leave it to the one you have women only pray sometimes.,
745498af-1291-4c79-87a0-b6c94dc6fbc3,Deen - Islamic App,4,2026-08-07 14:34:54,"its a great app and is very helpful of keeping tracks of the prayers and helps me stay consistent. It would be really helpful for all the women out there if there is a ""menstruating"" function",
c1c85870-10a5-4304-8148-80b1390e3e3f,Deen - Islamic App,4,2026-08-05 01:50:10,great app....love the interface...but one thing I wud like to ask...can you'll add like period/menstrual mode for women...so tht it doesn't show as missed prayers. it will be very helpful. Jazakallah,
a6629f41-45be-49ad-8d56-246025fde11a,Deen - Islamic App,5,2026-08-03 02:01:54,"MashaAllah, this app is beautiful and has really helped me stay consistent with my salah. One feature I'd love to see is the ability for users to specify whether they're male or female, with an option for women to log menstrual days. This would prevent salah streaks from breaking when prayer isn't obligatory and provide more accurate tracking. It would also be lovely to include hadith or reminders about other acts of worship women can do during this time. JazakAllahu khayran!",
d2cb6f8c-831c-4ceb-a621-02bb97ed4a8b,Deen - Islamic App,5,2026-06-03 08:56:54,Assalamualaikum brothers and sister this is a great app to stay on top of prayers and it gives daily hadiths so each day we gain more knowledge inshaAllah. I give it 5 stars no complaints its great for people who have been Mulism their whole life Alhamdulillah and for recent reverts mashAllah. Learn Quran hadiths track prayers learn all about Islam in one app. I hope u enjoy it just as much inshallah and May Allah SWT bless you all endlessly.,
382e5947-8f24-4408-b483-7eb7f3198279,Deen - Islamic App,5,2026-05-24 17:02:32,"aslaamu alaikum brothers and sisters, i think i found an error in english translation of surah taa-haa verse 124, i think it means difficult life rather than depressed life(if its wrong i apologize for my mistake), thankyou for reading my comment",
f7e815c7-0cda-4095-aeb5-1177a1ce8632,Deen - Islamic App,5,2026-05-20 02:15:52,"Best app for a Muslim, period!",
73bde76d-0e28-46a0-9fa5-2a8e2bd7d422,Deen - Islamic App,5,2026-05-19 09:18:38,"as a revert this is amazing Al Humdallah for the creators and may your day of judgment be free of any faults or anything out of your control , my duas is for all the honourable brothers and sisters , Bismallah to Allah Akrbar and for the creators in the app, Highly recommend just because they give honour to the servants of Allah . thank you , Subhaanna",
