reviewId,app_name,predicted_aspect,triggering_sentence,predicted_sentiment,match_method,is_request,score,gold_aspect_correct,gold_aspect_true,gold_sentiment,gold_is_request,annotator,content_en
a58dca14-463e-4d7d-99fe-97ae2ed8b32c,Muslim Pro: Quran Athan Prayer,monetization,Udah upgrade ke premium tapi applikasi masih banyak iklan...,Negative,lexicon,FALSE,1,1,,Negative,0,,
e27d0437-ed54-4c65-b729-3c31ff0898a7,Athan: Prayer Times & Al Quran,mosque_finder,Salaah times is incorrect! it's so important during ramadaan when you are not near a mosque!,Negative,lexicon,FALSE,1,0,prayer_times_accuracy,Negative,0,,
a84c3cfa-1b1a-478e-9435-e46bc52548b4,"Muslims Day-Prayer, Quran, Dua",mosque_finder,আমার আশেপাশের সকল মসজিদে বলতেছে সেহরি খাওয়ার শেষ সময় 4:53 মিনিট। আর অ্যাপে দেখাইতেছে 4:57 মিনিট,Neutral,lexicon,FALSE,5,0,prayer_times_accuracy,Negative,0,,All the mosques around me say the last time for Sehri is 4:53. And the app shows 4:57 minutes
ff910d3d-c7fd-4cc6-a185-795a828d5194,Muslim Pro: Quran Athan Prayer,mosque_finder,"The one downside to this app is their lack of control on the adverts that pop up, like I'm in a mosque open the app and a tik tok advert shows up with a woman 2 stepping.",,lexicon,TRUE,2,0,ads_intrusive,Negative,0,,
33f5cb66-9615-4b26-9193-6f7d398b1547,صلاتك Salatuk (Prayer time),mosque_finder,"If the program is limited to the Azan, It is easier to listen to the mosque.",Neutral,lexicon,FALSE,1,0,reminders_adhan,Neutral,0,,
89035a34-9c0f-4d01-bdfa-370f3422383c,Muslim Pro: Quran Athan Prayer,mosque_finder,Those who stay outside from home and no masjid near your accommodation must install this.,Neutral,lexicon,FALSE,5,0,reminders_adhan,Positive,0,,
244b052f-2dea-45f3-82c8-19ae7b5cd41b,Prayer Times - Qibla & Namaz,mosque_finder,Will be a great feature to add local mosques jamaat time page where locals can add jamat time and check jamat time to be on time.,Positive,lexicon,FALSE,5,1,,Neutral,1,,
0a6de315-ec73-4fd2-86d1-ebf6b386d889,Muslim Pro: Quran Athan Prayer,mosque_finder,"Masha allah I wanna thank you for makin me more educated n one thg I wanna knw if I wanna change d timin of azaan accordin to my country hw to do dat coz all d timin's of azaan comes automatically bt asar timin r different frm our masjid even d ifrari azaan is early, plz help",Positive,lexicon,FALSE,1,0,,Positive,0,,
b383535c-e89a-4952-b789-d0aa5be0660b,صلاتك Salatuk (Prayer time),mosque_finder,If possible to add timer for the notification to be automatically disappear after Iqama time.,Neutral,lexicon,FALSE,4,0,reminders_adhan,Neutral,1,,
dc5f54ea-f06d-450b-9833-3a8c1f9f0aad,صلاتك Salatuk (Prayer time),mosque_finder,"I like how it allows you to add you own Athans, and adjust time, how it finds mosques close to you, Athan on silent mode etc",Positive,lexicon,FALSE,5,0,reminders_adhan,Positive,0,,
fd781d4c-8a61-4d4f-b1b8-c8bccef3347a,Muslim Pro: Quran Athan Prayer,mosque_finder,Help a lot to find mosque & halal food in europe.,Positive,lexicon,FALSE,5,1,,Positive,0,,
4688e52f-0571-4f75-aa59-e6ab99dec746,Deen - Islamic App,mosque_finder,"It has so many hadith, the Quran, dua, prayer times (with hanafi asr too), qibla direction, the hijri calendar, mosque locations, a zakat calculator, and so many other helpful things.",Neutral,lexicon,FALSE,5,1,,Positive,0,,
e6dc0ca6-2f26-4091-9b1f-dbb09b95ec2b,Muslim Pro: Quran Athan Prayer,nafl_times,Saya sudah bayar aplikasi.,Neutral,zero-shot,FALSE,5,0,monetization,Neutral,0,,
e1a2228d-9d99-49b7-8008-0d0dbbe537ea,Prayer Times - Qibla & Namaz,nafl_times,Mashaallha subhanallha bhut omda app hai SDI ka,Positive,zero-shot,FALSE,5,0,,Positive,0,,
6c1af3dc-ad8c-4dbc-af78-cd674674ac8c,Athan: Prayer Times & Al Quran,nafl_times,"I rely on Athan for prayers, especially Qiyam/Tahajjud.",Positive,lexicon,FALSE,5,1,,Positive,0,,
0a1e5938-4ccc-4ed7-b6b1-95a50c0f524a,Muslim Pro: Quran Athan Prayer,nafl_times,"And please apart from this I really need, Qiyam ul lail and islamic midnight time shown in the app.",Neutral,lexicon,FALSE,5,1,,Positive,1,,
8935732d-dc7f-474c-ac0e-0ef60a9a7680,Prayer Times - Qibla & Namaz,nafl_times,It's a amazing app but please add tahajjud time also,,lexicon,TRUE,5,1,,Positive,1,,
59489ec3-8035-4e31-ace0-c328e32a0fa6,Muslim Pro: Quran Athan Prayer,nafl_times,Maseallha bht accha app hai,Negative,zero-shot,FALSE,5,0,,Positive,0,,
43e2e8bd-2a6b-4be0-b89b-2a1f933f011e,Muslim Pro: Quran Athan Prayer,nafl_times,Sedih 50 rb lebih dah melayang (dah bulanan saya cancel pindah ke tahunan).,Negative,zero-shot,FALSE,4,0,monetization,Negative,0,,
e67b050a-59f2-4444-99fa-d84d43fd89b0,Prayer Times - Qibla & Namaz,nafl_times,Mujhe dawat e islami s payar ha,Negative,zero-shot,FALSE,5,0,,Neutral,0,,
ce03d9aa-43ec-4c1d-b829-e48ca4913c26,Prayer Times - Qibla & Namaz,nafl_times,"Please add sheri, iftar chast and zawal time and other nafils time.",,lexicon,TRUE,5,1,,Neutral,1,,
624feb46-b2dd-431c-9aef-a6d58e025a19,Muslim Pro: Quran Athan Prayer,nafl_times,udah2 le menunggang agama tu,Negative,zero-shot,FALSE,1,0,,Neutral,0,,
8216866e-d80b-4eb9-8c98-04d190339ca0,iPray: Prayer Times & Qibla,nafl_times,"The second notice is why the Qiyam is included as a prayer, we have only 5 daily prayers in Islam not 6 ...I was so confused when i checked the bar status for how much is remaining of time till Fajr...",Negative,lexicon,FALSE,1,1,,Negative,0,,
38d37b6d-9e61-4662-bb46-12e5dc4a69a5,Muslim Pro: Quran Athan Prayer,prayer_times_accuracy,Asalamoalikom the old version was much more accurate . || In this new version sunrise is not accurate. || Now it is more accurate then any other apps.,Neutral,lexicon,FALSE,3,1,,Negative,0,,
3243bc11-9981-4a2c-9a3a-33ae159fbeb0,صلاتك Salatuk (Prayer time),prayer_times_accuracy,Not accurate location and time,Negative,lexicon,FALSE,3,1,,Negative,0,,
bb4ae743-ca12-4882-89c6-078a15925728,صلاتك Salatuk (Prayer time),prayer_times_accuracy,The App is very accurate.,Positive,lexicon,FALSE,5,1,,Positive,0,,
e4c35aea-c7d5-4e78-bb24-b43d3a92b9b6,Muslim Pro: Quran Athan Prayer,prayer_times_accuracy,Sells your data especially location without your knowledge.,Negative,lexicon,FALSE,1,0,,Negative,0,,
96dc3ecf-2b1b-4700-960e-6c34ffbfe327,Prayer Times - Qibla & Namaz,prayer_times_accuracy,Very good app for prayer time please instail it.,Positive,lexicon,FALSE,5,1,,Positive,0,,
8a6fafc4-f9b6-42b2-bb6b-ed60f205f79b,Muslim Pro: Quran Athan Prayer,prayer_times_accuracy,It is showing wrong prayer times,Negative,lexicon,FALSE,5,1,,Negative,0,,
e9443447-8151-432b-9707-860193a5b13a,صلاتك Salatuk (Prayer time),prayer_times_accuracy,Excellent App for prayer time.,Positive,lexicon,FALSE,5,1,,Positive,0,,
8e10c675-7dd1-4350-8361-bd30390c4aab,Prayer Times - Qibla & Namaz,prayer_times_accuracy,Jakallah wa khairah meri bahot help huii prayer time se alhamdulillah,Positive,lexicon,FALSE,5,1,,Positive,0,,
e0acd557-ba12-44cf-a11c-04b9031cc8bf,Prayer Times - Qibla & Namaz,prayer_times_accuracy,Salaam Please try to add option for lessen 2 minutes in Fajar start time and Addition of 2 minutes in Maghrib start time. || Moreover an option for hight can also be added while setting location.,Neutral,lexicon,FALSE,5,0,,Neutral,0,,
5b685b48-cf83-4bf1-977c-f0003ace0222,Prayer Times - Qibla & Namaz,prayer_times_accuracy,An accurate app for timing of the Namaz.,Positive,lexicon,FALSE,5,1,,Positive,0,,
99b20a31-ce3e-4ff5-8a87-b4b7baa841a9,Muslim Pro: Quran Athan Prayer,prayer_times_accuracy,Bug for pre-Isha reminder. || It should display the prayer time instead of the current time.,Negative,lexicon,FALSE,4,0,reminders_adhan,Negative,0,,
96448406-f860-4c36-9a41-e319e02c17cb,Prayer Times - Qibla & Namaz,prayer_tracker,"Me and my family has been using this app since long time, it always gives the track of all prayers smooth continuation.",Positive,lexicon,FALSE,5,1,,Positive,0,,
d40d44fc-0586-4f0f-82a3-5a495ea211b1,Muslim Pro: Quran Athan Prayer,prayer_tracker,"It also, has fasting tracker.",Neutral,lexicon,FALSE,5,0,,Neutral,0,,
d00f608d-ad17-42ac-aa24-a942c21de118,Prayer Times - Qibla & Namaz,prayer_tracker,Nice App for checking prayer's time,Positive,zero-shot,FALSE,5,0,prayer_times_accuracy,Positive,0,,
97d5d1f9-775a-4ccb-b658-ca6f6744d093,Muslim Pro: Quran Athan Prayer,prayer_tracker,"Why the mark when on the Qur'an daily ayah vers were become as bullets point not like before has the difference logo such as reminder mark, love mark , memomark also highlighted for take important were visible suddenly",Negative,lexicon,FALSE,1,0,,Neutral,0,,
03b6a38b-45f1-47b5-92a8-fac0edbc493c,Athan: Prayer Times & Al Quran,prayer_tracker,"the best Islamic app ever ! it has great UI experience apart from that it determines the accurate Salah times based on your location, you can keep track of your Salah as well as it will provide you with the Duas for after every Salah.",Positive,lexicon,FALSE,5,1,,Positive,0,,
94f4a189-7fcf-430c-bdb6-a13767d30d8b,Muslim Pro: Quran Athan Prayer,prayer_tracker,"Specially to track Prayers, Fasting.",Neutral,lexicon,FALSE,4,1,,Neutral,0,,
b7c005cd-9c39-4735-ac35-d03ed441a024,Athan: Prayer Times & Al Quran,prayer_tracker,"I think this app is fantastic, because it easy , fast and it helps you to keep track on timely prayer.",Positive,lexicon,FALSE,5,1,,Positive,0,,
f072f30e-f945-4b59-817f-596ae7135d62,صلاتك Salatuk (Prayer time),prayer_tracker,it's so useful for my prayers,Positive,zero-shot,FALSE,5,1,,Positive,0,,
75617585-07b2-4f11-9089-b156b3d2f0d2,Athan: Prayer Times & Al Quran,prayer_tracker,There should be a difference between logging forgotten to log and made up prayers,,lexicon,TRUE,4,1,,Neutral,1,,
8498f3ef-31fe-4cf7-a357-19bfac3e3f27,Prayer Times - Qibla & Namaz,prayer_tracker,"App have lots of features like tasbeeh, qaza calculator, Quraan Shreef with translation of Kan-zul-iman etc.",Neutral,lexicon,FALSE,5,1,,Neutral,0,,
0955dfb5-428a-4278-abc5-17ec9946acdb,Everyday Muslim - Pray tracker,prayer_tracker,"The options seem limited for the prayer- Prayed on time, late, missed or none.",Negative,lexicon,FALSE,4,1,,Negative,0,,
fa2e03ad-ff66-48aa-9761-70cef95bd880,"Wemu: WeMuslim, Athan&Qibla",privacy_data,I also need to freaking pay now to just track my lost prayers.,,lexicon,TRUE,1,1,,Negative,0,,
5eb08a33-17fd-46ff-bd9d-5ebab7076f65,Muslim Pro: Quran Athan Prayer,privacy_data,Should be ban because rumours said they sell our data,,lexicon,TRUE,1,1,,Negative,0,,
d0e0e1d2-003c-4910-85c4-64ff3d2d974c,Muslim Pro: Quran Athan Prayer,privacy_data,"I'm uninstalling this app because, muslim pro is selling my data, and it's main job is data mining, good bye",Negative,lexicon,FALSE,1,1,,Negative,0,,
acc96000-4f60-4f71-8661-1c5405e90716,Muslim Pro: Quran Athan Prayer,privacy_data,.why you selling our data to US.,Negative,lexicon,FALSE,1,1,,Negative,0,,
b1947fec-2013-4074-8193-e17063ee495e,Pillars: Prayer Times & Qibla,privacy_data,"The only suggestion I'd give is if the menstruation button allowed an option to change the color of the prayers being tracked, just so you could recognise the menstration days from the normal days on the prayer trends tab.",,lexicon,TRUE,5,0,women_period,Neutral,0,,
ec799951-9240-42f1-b4cc-c771edf6bdda,Muslim Pro: Quran Athan Prayer,privacy_data,The latest update of this app now has full access to your phone and can make phone calls without your knowledge and can view your id and calls.,Neutral,zero-shot,FALSE,1,1,,Negative,0,,
f94f989d-d96c-4430-8c9d-2a86a5fa9aa7,Muslim Pro: Quran Athan Prayer,privacy_data,"Security sistem is not good enough, makes hackers can harvest our data",Negative,lexicon,FALSE,3,1,,Negative,0,,
a1470eb5-6ce0-4a8d-86ff-633446174926,Muslim Pro: Quran Athan Prayer,privacy_data,"Muslim Pro, aplikasi kiblat, adzan dan Quran, yang diinstal jutaan Muslim seluruh dunia mengirimkan data-data pribadi penggunanya ke militer AS melalui pihak ketiga.",Neutral,lexicon,FALSE,1,1,,Negative,0,,
1c6d4ef1-1f23-4ab9-9881-7c1d53fa3083,Muslim Pro: Quran Athan Prayer,privacy_data,"Sell info to third party, should be sue.",,lexicon,TRUE,1,1,,Negative,0,,
62b7e2bc-5e73-4853-8ca6-0bafe8ffa8bb,Salaat First: Prayer Times,privacy_data,"It turns out that this app is collecting and selling Muslims data like "" muslim pro""",Neutral,lexicon,FALSE,1,1,,Negative,0,,
b635c7c6-7c1c-4655-ac00-dc868e688997,Muslim Pro: Quran Athan Prayer,privacy_data,Selling our data.,Neutral,lexicon,FALSE,1,1,,Negative,0,,
ae3ba358-6d1e-4475-98d2-c017fd769482,Muslim Pro: Quran Athan Prayer,qasr_travel,I use it when i am travelling i can know the kiblah direction .,Neutral,lexicon,FALSE,5,0,qibla,Positive,0,,
a8453512-b1f7-414a-be90-8a77ef194beb,Muslim Pro: Quran Athan Prayer,qasr_travel,"Muslim Pro is a Blessing from ALLAH that freshly highlights the Muslim spiritual journey, in today's world.",Positive,lexicon,FALSE,5,0,spiritual_affect,Neutral,0,,
4586d8aa-80ff-4ea5-a44d-9229406dc5fa,Pillars: Prayer Times & Qibla,qasr_travel,"However, it doesn't update timings when I travel.",Neutral,lexicon,FALSE,1,0,prayer_times_accuracy,Negative,0,,
b3dcb402-7586-4b89-9851-64db83983dba,Muslim Pro: Quran Athan Prayer,qasr_travel,"Alhamdulillah, this app is very useful to check qibla and prayer times as I travel.",Positive,lexicon,FALSE,2,0,prayer_times_accuracy,Positive,0,,
9217ed74-2220-48b9-9268-f327d6b899cb,Muslim Pro: Quran Athan Prayer,qasr_travel,It's a good journey with you.,Positive,lexicon,FALSE,5,0,,Positive,0,,
b3e6514f-09c0-45fd-abd3-f818be737c54,Muslim Pro: Quran Athan Prayer,qasr_travel,I always rely on this app whenever I travel to other countries.,Positive,lexicon,FALSE,5,0,,Positive,0,,
acca5184-bcc2-421d-bccd-d8de29a03508,Muslim Pro: Quran Athan Prayer,qasr_travel,Useful when I am in office or traveling.,Neutral,lexicon,FALSE,4,0,reminders_adhan,Positive,0,,
421c3ced-3b95-46ed-8183-9d34180d3b7c,Muslim Pro: Quran Athan Prayer,qasr_travel,It is very useful app and I useing many countries of the world when traveling and it is working very well.,Positive,lexicon,FALSE,5,0,prayer_times_accuracy,Positive,0,,
e3ac8475-c701-450c-b65c-121fd56a82f9,Athan: Prayer Times & Al Quran,qasr_travel,"Nice,helpful and easy especially in traveling.JazakAllah",Positive,lexicon,FALSE,5,0,prayer_times_accuracy,Positive,0,,
c63fe0ea-8778-4228-9d62-d3be99383e47,Muslim Pro: Quran Athan Prayer,qasr_travel,Very good for those people who lives at abroad or non muslim country.,Positive,lexicon,FALSE,5,0,,Positive,0,,
896dbdf2-65e9-4202-8975-c7161c53c52c,"Wemu: WeMuslim, Athan&Qibla",qasr_travel,It's simple to understand and extremely helpful for travel l.,Positive,lexicon,FALSE,5,0,prayer_times_accuracy,Positive,0,,
bd2b993c-7d9c-4a4d-80ce-8ddd05bb9779,Prayer Times - Qibla & Salah,qibla,Qibla direction + unexpected yet nice features are also available here!,Positive,lexicon,FALSE,5,1,,Positive,0,,
249e9cad-cdb8-4578-8371-7d25f6e5a003,Athan: Prayer Times & Al Quran,qibla,"Very good app special for Azan times, Islamic calendar, quibla finding etc.",Positive,lexicon,FALSE,5,1,,Positive,0,,
58635ff7-cbb6-4bfa-8ddd-cde0a48246fe,Athan: Prayer Times & Al Quran,qibla,Its showing me all times in Makkah.,Negative,lexicon,FALSE,1,0,prayer_times_accuracy,Neutral,0,,
cdb097f2-eb6f-4e39-ac2a-84954d3b5f73,Prayer Times and Qibla,qibla,"Other ""market popular"" applocations force me to watch videos before showing Qibla.",Negative,lexicon,FALSE,5,1,,Positive,0,,
5852f1af-8962-4672-b437-82699713fe7e,Athan: Prayer Times & Al Quran,qibla,The app cannot detect my location and also can't show the qibla. || The compass doesn't work. || Also I have to keep changing the location from makkah to my city which is annoying.,Negative,lexicon,FALSE,1,1,,Negative,0,,
eb1022c4-e98f-4bc8-9b8f-0bb914ab52e5,Muslim Pro: Quran Athan Prayer,qibla,Qibla direction is not working ...And other material iz very useful ....,Neutral,lexicon,FALSE,5,1,,Negative,0,,
d3735d1b-5a33-483b-8f0e-8b5410f49776,Athan: Prayer Times & Al Quran,qibla,Ma Sha Allah I love this app it's simple and easy to use although the Qibla service is not supported by my device that's my only issue.,Positive,lexicon,FALSE,4,1,,Negative,0,,
8378cff3-587a-4004-a8ae-a8135e5f04cb,Muslim Pro: Quran Athan Prayer,qibla,"I opened this app to find the qibla while I was sitting on my prayer mat, and it started showing this disturbingly vulgar ad.",Negative,lexicon,FALSE,1,0,ads_intrusive,Negative,0,,
1fed791f-8272-4970-82d0-ea4063d644fc,Muslim Pro: Quran Athan Prayer,qibla,Kebla direction doesn't work properly except that everything is good.,Neutral,lexicon,FALSE,4,1,,Negative,0,,
a533f1aa-b52a-47d9-bc4b-1864a6ff31bb,Muslim Pro: Quran Athan Prayer,qibla,"I also read quran, see the direction of qibla which has made my life easier.",Positive,lexicon,FALSE,5,1,,Positive,0,,
2dd3b21e-83d2-4320-a6aa-a39876b214c8,Muslim Pro: Quran Athan Prayer,qibla,"Good for learners... compass could be better though, sometimes it doesn't work",Negative,lexicon,FALSE,5,1,,Negative,0,,
1f49f7da-df09-4418-8e08-2ccd263b37a2,"Muslims Day-Prayer, Quran, Dua",quran_audio,"হাফিজি কোরআন, নামাযের ফরজ,ওয়াজিব থাকলে ভালো হতো",Neutral,lexicon,FALSE,5,1,,Neutral,0,,"It would be better if Hafiji had Quran, obligatory and wajib of prayer"
124535eb-5b9b-48cb-af08-64e850dbc48c,Athan: Prayer Times & Al Quran,quran_audio,Bht accha app h mashallah,Negative,zero-shot,FALSE,5,0,,Positive,0,,
ce5f6f35-2b53-4e63-a6a2-ab7e76ad07ea,Athan: Prayer Times & Al Quran,quran_audio,"Perfect app for prayer timing, daily prayers and quran reading as well as for understanding.",Positive,lexicon,FALSE,5,1,,Positive,0,,
8837274a-f99b-4aac-a7df-78e3e08b0d16,Muslim Pro: Quran Athan Prayer,quran_audio,...ma sha allah.,Positive,zero-shot,FALSE,5,0,,Positive,0,,
ada25cab-d447-47dd-8244-9c52f65d516b,صلاتك Salatuk (Prayer time),quran_audio,جزاكم الله خير,Positive,zero-shot,FALSE,5,0,,Neutral,0,,May God reward you
693730e2-4d64-4236-bd68-2876c773d6b0,Athan: Prayer Times & Al Quran,quran_audio,"MashAllah TabarakAllah, perfect app to read the Holy Qur'an and also to practice the virtues of islam.",Positive,lexicon,FALSE,5,1,,Positive,0,,
0c1697f5-19e1-4ac5-b347-b50c649136cd,Muslim Pro: Quran Athan Prayer,quran_audio,bhut accha aap hai ye,Negative,zero-shot,FALSE,5,0,,Positive,0,,
b696efd1-5c73-4cce-8594-768d6dfe6926,Muslim Pro: Quran Athan Prayer,quran_audio,Some mistakes in Quran surah Al Bayyina.,Negative,lexicon,FALSE,5,1,,Negative,0,,
7cfd7320-9f60-4e64-9031-7e5a5e4a39e4,Prayer Times - Qibla & Namaz,quran_audio,ما شاء الله... || I love Dawat e islami...,Positive,zero-shot,FALSE,5,0,,Neutral,0,,God willing... || I love Dawat e Islami...
99c4b0ff-c2b2-486e-8a87-89543f34d5a1,Muslim Pro: Quran Athan Prayer,quran_audio,It would be better if we can rotate the screen when we want to read the quran,,lexicon,TRUE,5,1,,Neutral,0,,
c9db3716-3e28-4678-b775-1c6adbfab849,Muslim Bangla Quran Hadith Dua,quran_audio,"Masllah, onek valo hoi amader, duya roylo aro valo koren.",Positive,zero-shot,FALSE,5,0,spiritual_affect,Positive,0,,
0de0679a-dba4-47db-a3a2-281b7c8b063f,Athan: Prayer Times & Al Quran,reminders_adhan,"Good app but when I turn off the notification, it kept making sounds even when I tried to mute the phone.",Negative,lexicon,FALSE,2,1,,Negative,0,,
ad319cc3-eb7f-4a7e-969f-4c3e44aff07e,Muslim Pro: Quran Athan Prayer,reminders_adhan,it is best Islamic app.,Positive,zero-shot,FALSE,5,0,,Positive,0,,
e6b75df5-8742-4449-a693-7a1b0430dad9,Muslim Pro: Quran Athan Prayer,reminders_adhan,I love the new quran feature and all the reminders.,Positive,lexicon,FALSE,5,1,,Positive,0,,
b2c607bc-e277-411e-93b4-d4a2c58426bc,صلاتك Salatuk (Prayer time),reminders_adhan,برنامج ممتاز جدا ودقيق في الوقت والضبط.,Positive,zero-shot,FALSE,5,0,prayer_times_accuracy,Positive,0,,"A very excellent program, accurate in timing and setting."
f9d8e7e1-284a-4d2d-95ad-b4ae43514b43,Prayer Times - Qibla & Namaz,reminders_adhan,i can't change azaan time of zohar,Neutral,lexicon,FALSE,4,1,,Negative,0,,
266a408d-4bd9-4066-a7ce-cb24fd1e1161,"Muslims Day-Prayer, Quran, Dua",reminders_adhan,"MashaAllah Very helpful App, Jazakumullahu khairon.",Positive,zero-shot,FALSE,5,0,,Positive,0,,
c4cd6f5c-d9d2-41f2-90ba-23561d76d9c6,Athan: Prayer Times & Al Quran,reminders_adhan,I can't volum down the athan only. || I have to volum down my phone's ring to hear athan slow.,Negative,lexicon,FALSE,3,1,,Negative,0,,
856c3e99-3b05-4bd7-aaef-2116a7a8fca4,Prayer Times - Qibla & Namaz,reminders_adhan,"This the best for azan, radio and many more.",Positive,lexicon,FALSE,4,1,,Positive,0,,
1613bc28-0f44-4b6b-a1f0-452dc5e762a9,Muslim Pro: Quran Athan Prayer,reminders_adhan,It is the best app for Muslim.,Positive,zero-shot,FALSE,5,0,,Positive,0,,
e417e2f4-a497-4975-be46-3f2ddfb90d4b,Muslim Pro: Quran Athan Prayer,reminders_adhan,"I thought I was downloading an app that actually recited the Azaan. || This app only gives a pop-up notification without a sound!!! And YES, I DID have the sound set on for notifications but I never heard it!!!",Neutral,lexicon,FALSE,2,1,,Negative,0,,
6a444d03-9b0d-411c-9e9e-9c3332b65e6c,Muslim Pro: Quran Athan Prayer,reminders_adhan,"i love when it comes to the reminder thing about "" read this quran "" .",Positive,lexicon,FALSE,5,1,,Positive,0,,
e2f618c7-5d76-4cb2-85d3-c5d29ba9cae2,Prayer Times - Qibla & Namaz,spiritual_affect,Masaallah bahut acha app hai,Positive,zero-shot,FALSE,5,0,,Positive,0,,
c1c01363-1995-42bb-8237-93ae33ac2cd5,Muslim Pro: Quran Athan Prayer,spiritual_affect,The best Apps to keep me in remembrance of Allah Ar Rahman Ar Rahim,Positive,zero-shot,FALSE,4,1,,Positive,0,,
fe633c9c-b3ea-41bd-a8ec-f0fb75c86ed9,صلاتك Salatuk (Prayer time),spiritual_affect,I like/satisfied/happy with using your application Application.,Positive,zero-shot,FALSE,5,0,,Positive,0,,
8629561d-2557-45c2-a763-5400178281a0,Prayer Times - Qibla & Namaz,spiritual_affect,"Assalamualaikum Hazrat, Is app ke zariye se bahuth ilm-e- deen hasil horaha hai.",Positive,zero-shot,FALSE,5,0,,Positive,0,,
dbcfda4f-d807-4151-9045-4fce7535edcc,Athan: Prayer Times & Al Quran,spiritual_affect,i love this app so much it has helped me become a better muslim,Positive,zero-shot,FALSE,5,1,,Positive,0,,
f2d90a85-edc6-4157-bb80-f89169526e24,Athan: Prayer Times & Al Quran,spiritual_affect,This app was good and helped me pray on tym but thn I changed my mobile and downloaded this again...,Neutral,lexicon,FALSE,2,1,,Positive,0,,
4641cfde-3237-4868-895b-83cc487a566a,صلاتك Salatuk (Prayer time),spiritual_affect,i love it too much May Allah provide the creator of this App......Happiness.,Positive,zero-shot,FALSE,5,0,,Positive,0,,
413a3b5c-a4f3-4034-b6ba-52a16fe8a440,"Wemu: WeMuslim, Athan&Qibla",spiritual_affect,mashallah Allah pak jannat me alla muqam naseeb kare jis ne ye app banaya,Positive,zero-shot,FALSE,5,0,,Positive,0,,
8c7438a0-c784-43ac-92fb-e70baba0a21f,Muslim Pro: Quran Athan Prayer,spiritual_affect,I love the inspiration segment,Positive,zero-shot,FALSE,5,0,reminders_adhan,Positive,0,,
bbb764f3-86f8-4c5a-a983-56126a377f5b,Muslim Pro: Quran Athan Prayer,spiritual_affect,"This is a very good application it helps me improve as a better Muslim man so I thank the developers for this, but I suggest if u cud improve the location configurations, they don't always work effectively",,lexicon,TRUE,5,1,,Positive,0,,
9cb7fc73-51dc-4a43-9ef7-fa6f04957ae5,"Muslims Day-Prayer, Quran, Dua",spiritual_affect,I use this app very much benefited from the app....,Positive,zero-shot,FALSE,5,1,,Positive,0,,
0c67e0c2-42b7-41d8-9bd4-15c9bac0aae4,Muslim Pro: Quran Athan Prayer,stability_bugs,isn't not responding,Negative,lexicon,FALSE,5,1,,Negative,0,,
9b3a43e3-2536-496b-91c0-883bd1afbc16,Muslim Muna Adhan Prayer Quran,stability_bugs,This application is not working every time in my phone,Negative,lexicon,FALSE,3,1,,Negative,0,,
63607bf8-f108-4218-8bc1-0e1142f14bc4,Athan: Prayer Times & Al Quran,stability_bugs,Duas section is not working after the latest update.,Negative,lexicon,FALSE,1,1,,Negative,0,,
7f07a84c-8455-4c6f-8500-51c62707d098,iPray: Prayer Times & Qibla,stability_bugs,The app is crashing at starting up the app. || I'm still having same problem even after reinstalling the app.,Negative,lexicon,FALSE,3,1,,Negative,0,,
9aba0a99-3150-44b8-9a99-54493e75ce5a,Prayer Times and Qibla,stability_bugs,"Agenda not working properly, after i switch on but it back to switch off again after close the application.",Negative,lexicon,FALSE,4,1,,Negative,0,,
ce424d25-7658-4fea-b522-abb246d88dd6,Prayer Times - Qibla & Salah,stability_bugs,their is time error for As asr pay in my location it should be 1525.but in the notification it show 60 minurs more,,lexicon,TRUE,2,0,prayer_times_accuracy,Negative,0,,
4175decb-ef11-4c86-8be8-f05f292b0260,Muslim Pro: Quran Athan Prayer,stability_bugs,The app is very convenient but lately there has been a bug where normal alifs that are supposed to be fatha get MaddulLazim.,Negative,lexicon,FALSE,4,1,,Negative,0,,
cb508553-a3df-4e82-9bfd-7500e56553e0,Muslim Pro: Quran Athan Prayer,stability_bugs,notification adzan usually error on my device (flash plus 2),Negative,lexicon,FALSE,3,0,reminders_adhan,Negative,0,,
9b8741d1-31db-480d-924c-68a831014817,صلاتك Salatuk (Prayer time),stability_bugs,"Very good app I have been using for two years, but mosque location is not working",Negative,lexicon,FALSE,5,0,mosque_finder,Negative,0,,
7bd34c7c-c21e-448f-9d2e-62c3746856ae,Muslim Pro: Quran Athan Prayer,stability_bugs,I have purchased this app for a month it gave error that it cant buy it then again i did for a year then also it didnt happened but the money has been debited from.my account and still it is not working and i am asking for help and have not yet ...,Negative,lexicon,FALSE,1,0,monetization,Negative,0,,
ee860c25-57e4-4aaf-9483-bacd474b8b3d,Muslim Pro: Quran Athan Prayer,stability_bugs,not working,Negative,lexicon,FALSE,5,1,,Negative,0,,
cc23e889-ec50-42ee-a11d-03e714e223dc,iMuslim: Prayer Times & Quran,table_format,কোন কথা হবে না। চমৎকার একটা App আপনারা যদি একটা পাঁচ ওয়াক্ত নামাজের Chart তৈরি করেন তবে ভালো হত। সেখানে নামাজ জামাতে পড়া হল কি না তা লেখা থাকবে আবার কাযা হল কি না তা লেখা থাকবে।,Positive,lexicon,FALSE,5,1,,Positive,1,,"There will be no talk. An excellent app, it would be good if you make a chart for five times prayer. There, it will be written whether the prayer was offered in congregation or not, and it will be written whether the Qaza was performed or not."
