reviewId,app_name,score,lang,install_tier,star_band,content_clean,gold_label,annotator,notes,is_overlap,content_en
f2e1f72a-dd12-4bbc-ac4f-636477bcb877,Deen - Islamic App,3,ar,<1M,3,"للاسف لا يوجد لغة العربية i hope you add arabic soon, this will be perfect for me if it support arabic language",,,,False,"Unfortunately, there is no Arabic language. I hope you add Arabic soon, this will be perfect for me if it supports Arabic language"
a82c4aec-5e58-448d-9a45-b78420e81cef,Deen - Islamic App,3,bn,<1M,3,অফলাইনে থাকলে অডিও কেন শোনা যায় না?,,,,False,
3d264c26-0be8-4bf9-b60b-e469052d6909,Deen - Islamic App,3,bn,<1M,3,"ভালো তবে সাথে আযান যোগ করলে ভালো হতো, ভেবে দেখার জন্য অনুরোধ রইলো।",,,,False,"Good, but it would have been better to add the call to prayer, please consider it."
83a7582c-dbcf-445a-9f68-20dbb5da5455,Deen - Islamic App,3,bn,<1M,3,"৩টা স্টার দেয়ার কারণ হলো, আমি এপের নোটিফিকেশন অফ করে রাখছি, তাই প্রতিবার এপে প্রবেশ করতে চাইলে সেটিংস চেঞ্জ করতে বলে। যেটা খুবই বিরক্তিকর।",,,,False,"The reason for giving 3 stars is because I have turned off the app's notifications, so every time I want to enter the app, it asks me to change the settings. Which is very annoying."
7c40e9fe-c46f-4b14-85a6-9d8de44a9c9d,Deen - Islamic App,3,bn,<1M,3,আমাদের পার্থিব জীবন পরিচালনার ক্ষেত্রে কোরআন ও হাদীসের আলোকে চলা অপরিহার্য। সেই লক্ষ্যে প্রথম পর্যায়ে পবিত্র কোরআনের যেসব আয়াত এবং হাদীসের মধ্যে যেসব হাদীস বাস্তব জীবনে মেনে চলা একান্ত প্রয়োজন সেগুলো ধারাবাহিক ভাবে উপস্থাপন করলে আমরা বেশি উপকৃত হব । ধন্যবাদ।,,,,False,"It is essential to follow the Qur'an and Hadith in the conduct of our worldly life. For that purpose, in the first stage, we will benefit more if we consistently present the verses of the Holy Qur'an and the hadiths which are strictly necessary to be followed in real life. thank you"
45fcf4bd-3725-469d-8a60-3ada53729b05,iQIBLA Life,3,id,<1M,3,tolong perbaiki sistem apknya kadang error,,,,False,please fix the apk system sometimes it errors
d13d313b-a886-4613-88e2-7c4d68fd24d8,"Sadiq: Prayer, Quran, Qibla",3,ar,<1M,3,التطبيق جميل جدا اللهم بارك لكن أوقات الصلاه غير صحيحة لدولة مصر لأنه لا يوجد طريقة لتفعيل التوقيت الصيفي أرجو ادخال السماح للتحويل بين التوقيت الشتوي و الصيفي جزاكم الله خيرا,,,,False,"The application is very beautiful, God bless, but the prayer times are incorrect for the country of Egypt because there is no way to activate daylight saving time. Please enter permission to convert between winter and summer time. May God reward you with good."
fcdf74ba-42a1-4f21-845e-7a3456537049,iQIBLA Life,3,es,<1M,3,Add hijir calender on ring screen,,,,False,Add hijir calender on ring screen
71988708-8a8d-4cca-84f7-6dfdbd926936,iQIBLA Life,3,ar,<1M,3,يتم فصل اقتران الخاتم بالهاتف عده مرات و قد قمت بتشغيل البرنامج في الخلفيه و السماح له بالبيانات في الخلفيه ايضا و مع ذلك ينفصل بشكل متكرر,,,,False,"The ring disconnected from the phone several times. I ran the program in the background and allowed it to access data in the background as well, but it disconnected repeatedly."
dde7d0bb-f98f-4f72-914c-c624012ecbeb,iQIBLA Life,3,id,<1M,3,Banyak waktu dan arah kiblat tidak tepat PERBAIKI,,,,False,Many times and the direction of the Qibla is not correct. CORRECT
895a986f-5cf3-47fd-a460-d5ed4739491b,Everyday Muslim - Pray tracker,5,en,<1M,4-5,Alhamdulillah. Very helpful apps for Ireland.,,,,False,
417b365f-3e7c-4824-b184-525d64558654,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,everything important in one place,,,,False,
50034451-1734-4727-bcae-623367922a36,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,"I am satisfied with this app. This app is very helpful when it comes to salaat, fasting and just keeping us together during the day. Focus is on what's important. ALLAH!",,,,False,
8ed02ab2-22b7-4bf0-bf5c-29f9f1da5db4,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,Best app for tracking namaz,,,,False,
acc92ce1-b5ec-4f43-ac52-f96ffb800776,Everyday Muslim - Pray tracker,5,en,<1M,4-5,"The interface is amazing maashallah, what do you think about open sourcing this app?",,,,False,
ee0e700c-1f1c-46d4-90e7-9766cd967f4f,Deen - Islamic App,4,en,<1M,4-5,"it's amazing I totally recommend it , can you just please add daily (morning/evening) dhikr",,,,False,
0a00a5f2-4007-4364-a94c-ddf9262dee9d,Everyday Muslim - Pray tracker,5,en,<1M,4-5,"Best app for All ,",,,,False,
ed75d85a-fd63-46f1-abd1-cfbb93ef0026,Deen - Islamic App,5,en,<1M,4-5,Its a fantastic app. You will have every single essential services. Just loved it.,,,,False,
809cd9a0-cacf-4434-9c55-16574456feca,iQIBLA Life,4,en,<1M,4-5,I am using flex pro zikr ring I entered 10k count but it's not synced Plz update the app that it will synced properly,,,,False,
6e80ca82-6c55-4781-82aa-4f4b3e6f46df,Everyday Muslim - Pray tracker,5,en,<1M,4-5,this is a great app!! please add 4x1 Widgets,,,,False,
a7ea8ec9-3647-4770-8794-5972fc0eae0a,iQIBLA Life,4,en,<1M,4-5,Very good Mashallah Charjar very is not good,,,,False,
a9f5c673-eb11-4307-99f5-aa33fa2a4593,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,"I rarely do app reviews...but this app has been a game changer when it comes to the prayer sspect of my life the interface is well thought with convinient features...speacially the Qur'an and unlike most free apps there is no annoying ads,deserving 5 star..",,,,False,
b8fbbfb5-f0b6-425d-b8d8-5a358b56c286,Deen - Islamic App,5,en,<1M,4-5,one of the best Apps. but it will better if theres sign in option to keep the data safe.,,,,False,
4e9a8c01-1d25-4087-bff1-c231b7f15d5c,Everyday Muslim - Pray tracker,4,en,<1M,4-5,Interesting app. One request: could you make a group option for other daily habit also?,,,,False,
e1c7fc7d-73e9-4979-bf0b-d8ae52b069da,Deen - Islamic App,5,en,<1M,4-5,"Alhamdulillah, This app is enough for a Muslim. Truly this app is really awesome.",,,,False,
f450b2ef-7981-41ac-b3a6-093c0781b995,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,An excellent app The layout is neat and it sends notifications for when it is salah time.,,,,False,
0e130474-9768-4b85-8e30-97a9094a854f,Deen - Islamic App,5,en,<1M,4-5,"It’s an amazing app. All in one, it has everything that a muslim need day to day. This app is user friendly. One can easily read Al Quran, if they ar travelling or they ar somewhere, where they can't carry Al Quran as a book with themself. Adding bangla meaning made it more significant. There is also a lot of features.. I just love this app. Who ever made this app, gave his/ her effort in developing this app.. May Allah bless them. Well wishes to All my brothers and sisters.",,,,False,
4ffe65b2-f5d9-4967-902a-0d75c47ecf52,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,Nice Look ... waiting for quran,,,,False,
64340cad-b95d-4aaf-9fca-283d84a25e35,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,"it's really good at what it's for. my favorite feature is that it only shows you your prayers by day, not by week or month. which makes prayer far less overwhelming. This app has contributed heavily to me praying 5 times daily, may Allah grant the creator the reward ameen",,,,False,
91b6614c-5079-4644-8a36-aaaf9740fcaa,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,May the almighty Allah bless the people those who all took such initiative and helped Muslim Ummah.,,,,False,
b309afde-0624-4d8d-ac62-69417deb018e,iQIBLA Life,5,id,<1M,4-5,Cukup suka dengan interface app yang kat situ kita dapat tengok jumlah zikir keseluruhan selepas beberapa tempoh guna zikr ring ni. Kalau dapat control brightness level zikr ring lagi lah mengujakan. Boleh jimat bateri.,,,,False,"I really like the interface of the app where we can see the total amount of zikr after some period of using this zikr ring. If you can control the brightness level of the zikr ring, it's exciting. Can save battery."
846501f4-fad8-4fe5-9b80-ac29ac1efef0,Deen - Islamic App,5,bn,<1M,4-5,বাংলা ও হিজরি ক্যালেন্ডার দুটো একসাথে দিলে ভালো হতো,,,,False,It would have been better to put Bengali and Hijri calendars together
16b41c70-e26c-472c-9aab-5cfe79640daa,iQIBLA Life,4,ar,<1M,4-5,سهل وفي منتهي السهولة الله يجازي خير القائمين علي هذا البرنامج,,,,False,Very easy and simple. May God reward the best of those responsible for this program
b0a6c3cb-0992-4062-a4ea-0137a9c10410,Deen - Islamic App,5,bn,<1M,4-5,আলহামদুলিল্লাহ এই Apps ব্যবহার করে আমি অনেক উপকৃত হলাম। এবং অসংখ্য ধন্যবাদ জানাই এই Apps এর ওয়েব ডেপলোপারকে ।মাশাআল্লাহ এই Apps টি মুসলিমদের জন্য অনেক উপকারী।,,,,False,Alhamdulillah I benefited a lot by using these Apps. And many thanks to the web developers of these Apps. Masha Allah these Apps are very useful for Muslims.
767db7af-4683-483f-8c7c-30a63d234270,Deen - Islamic App,5,bn,<1M,4-5,"আসসালামু'আলাইকুম সেহরি নাহ, সাহরি হবে।",,,,False,"Assalamu'alaikum Sehri Nah, it will be Sahri."
ad4cfe20-6dac-4066-ab0b-338bf06d4dc9,iQIBLA Life,5,ar,<1M,4-5,ممتاز جدا ومحفز للذكر الله,,,,False,Very excellent and motivating to remember God
9fd2b718-e732-4d27-ac36-922272712ef9,Deen - Islamic App,5,bn,<1M,4-5,পড়তে পড়তে হঠাৎ স্ক্রিনে লক হয়েগেলে পরে লক খুললে শুরুতে চলে আসে আগে এমনটা হত না ওই স্থানেই থাকত ঠিক করার উপায়????,,,,False,"When reading, it suddenly gets locked on the screen, then when you open the lock, it goes back to the beginning, before it didn't happen, there was a way to fix it????"
7efa8cf8-e81d-4508-a2e5-5fbcf561c8df,iQIBLA Life,5,id,<1M,4-5,alhamdulillah..sangat suka dgn tasbil ring ni. ada getaran pd kiraan 33 66 dan 99. sy sgt bharap ada getaran pd kiraan ke 1000. waktu azan yg tepat.,,,,False,"Alhamdulillah.. I really like this tasbil ring. there is a vibration at the count of 33, 66 and 99. I really hope there is a vibration at the count of 1000. the correct azan time."
b2bfe634-4447-4d87-8430-633b38356774,iQIBLA Life,4,ar,<1M,4-5,تطبيق وخاتم رائع، ولكن هنالك العديد من الاقتراحات لتحسين اداء التطبيق بشكل افضل لم يؤخذ بها مثل حساب توقيت الصلاة ليكون صحيح ومعتمد حسب البلد الذي نتواجد به,,,,False,"A wonderful application and ring, but there are many suggestions to improve the performance of the application in a way that has not been taken into account, such as calculating the prayer timing so that it is correct and approved according to the country in which we are located."
b8e47478-8683-4ab6-a91c-4ded6b775ad3,iQIBLA Life,5,id,<1M,4-5,alat selawat dan apps selawat yang bagus,,,,False,greeting tools and good greeting apps
fcbef94b-1ebb-4c1b-867c-75c443076db6,Deen - Islamic App,5,ro,<1M,4-5,Nice app. Online Backup calu korle best Hobe. Ar extra feature din din add korar try Korben,,,,False,Nice app. Online Backup calu korle best Hobe. Ar extra feature din din add korar try Korben
5fd0729a-b507-4b2f-af36-53f6f7060fdd,Deen - Islamic App,5,bn,<1M,4-5,বেশ ভালো একটি ইসলামিক অ্যাপ! রেকমেন্ডেড!!,,,,False,A very good Islamic app! Recommended!!
f781ef6b-9e38-471b-a50a-1d1907e625be,"Sadiq: Prayer, Quran, Qibla",5,bn,<1M,4-5,মাশাল্লাহ। আল্লাহ উনাদের ইসলামের প্রতি প্রচেষ্টা কবুল করুক। আমিন,,,,False,Mashallah May Allah accept their efforts towards Islam. Amen
fbcaffbd-8db1-4bc2-a6ea-ddf23d6d4e35,iQIBLA Life,5,id,<1M,4-5,App yg sgt smooth...lebih kita lebih disiplin dalam berzikir...semoga Allah yg Maha baik...memandang usaha kecil kan..semoga amalan² kita diterima olehnya,,,,False,The app is very smooth... the more we are disciplined in chanting... may God Almighty... look at small efforts right.. may our deeds be accepted by him
ea376e78-d335-43e2-8284-d0f5d31a6a9e,Deen - Islamic App,5,bn,<1M,4-5,আলহামদুলিল্লাহ খুব সুন্দর একটা এপস।,,,,False,
1fffd024-20dc-47e6-8043-8b3cf0170a8a,Deen - Islamic App,5,bn,<1M,4-5,"অনেকদিন ধরে ব্যবহার করছি। এটা দারুণ। আমাকে যেমন এটার ব্যাপারে পরামর্শ দেওয়া হয়েছিল, আমিও তেমনি অনেককেই এটা ব্যবহার করার পরামর্শ দিই।",,,,False,"I have been using it for a long time. It's great. As it was recommended to me, I also recommend it to many others."
73409550-457f-44fe-8920-c63d51d47872,Deen - Islamic App,5,bn,<1M,4-5,সুন্দর ও গুছানো সব কিছু,,,,False,Everything nice and tidy
3b7a9654-598b-4c1c-b0ab-eb1031663c95,Deen - Islamic App,5,bn,<1M,4-5,"আমি অন্য কোনো এপ এত পরিপূর্ণ দেখিনি, মাশাআল্লাহ",,,,False,"I have never seen any other app so complete, MashaAllah"
edca0ec7-f22f-45b0-a2d0-d264869e0675,Deen - Islamic App,5,bn,<1M,4-5,আলহামদুলিল্লাহ। আমার ছেলের বানানো এপ এটি। আমি গর্বিত। সবাই দোয়া করবেন আমার ছেলের জন্য।,,,,False,Alhamdulillah. This is an app made by my son. i am proud Everyone pray for my son.
f3108e1a-f868-4628-b349-7cbd815b6c11,iQIBLA Life,5,ms,<1M,4-5,Masyaallah tabarakallah barakallah Alhamdulillah syukur kepada Allah SWT permudahkan urusan hambanya. Cincin zikir ini mbantu saya sentiasa berselawat kepada Rasulullah SAW,,,,False,Mashaallah tabarakallah barakallah Alhamdulillah thanks to Allah SWT for making things easier for his servant. This dhikr ring helps me to always pray to the Prophet SAW
63e03c43-1522-4545-b6d4-efaae06c411f,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,It's bad because they are displaying women under Qolox. Fitnah everywhere. Even this Qolbox forcing me to watch haram movies pics videos etc.,,,,False,
e03e8d3d-fa3c-41a8-93f0-f68b053c1edf,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Their selling our data the biggest enemy of Islam. I bet the next thing they do is edit quran (na'uzubillah),,,,False,
39538eb7-e692-4f0a-8e37-61699dbdc861,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Should we pay for Azan Makkah !!!!,,,,False,
e9a161f4-1641-4032-9f45-aecd8702e9da,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,This app is being accused of selling the user data to fbi.... That's so pathetic..,,,,False,
5911d8a1-3ada-46a4-a64c-090d7c6ae2d3,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,The app just removed my premium account and cannot reatore it. Its forcing me sign in and add monthly subscription that was not there when I paid for the premium service. Now I am getting ads that do not comply with islamic views. And you get notificaton even if you disabled them from app sitting.,,,,False,
c11f3107-1986-4abc-9b32-9509e17b1a95,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"The old version was easier for me, this updated thing doesn't work i swear. The recitation often stucks and hardly plays. Am so dissapointed",,,,False,
b03bf490-7c5f-4edd-a0ba-f784c2a9c967,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,The Quran is not for sale or download. God Will Punish You.The Quran is free and its sources is the mosque.The bible is sold.,,,,False,
b2ad54fc-b16e-4ea9-8b3c-5132c70070c9,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,qalbox doesn't work on Google TV,,,,False,
930c6927-35b3-4c2e-9a7a-986535284319,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"DO NOT SUBSRCIBE... I have a paid subscription for the Premuim account (no refund of course), BUT i am still getting annoying ADs..so i cancelled subscription. (Kinda annoying to be doing this so many times -support is terrible here. Look elsewhere)",,,,False,
34630a9b-a698-4afa-a7c0-56cb452db8e4,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Why do you need such personal info it's sensitive okay!!!,,,,False,
f8b07348-a7dc-480b-94aa-2c8f0caff7e8,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Selling data and wrong time for solat.,,,,False,
a7c22d7a-74fa-4633-8bfd-cc2e2ea596c7,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,STAY AWAY. They sell your location data to the US military,,,,False,
ead3efc0-9272-4813-888d-8d63e97ccf95,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"Fix Urdu Translation: Instead of writing ""Allah"" which is exact translation of the Ayah, the app says ""Khuda"" in Fateh Muhammad Jalendhari translation of Quran in Urdu.",,,,False,
11601894-248f-4230-92d4-16466fd6aa57,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Adhan time is not correct timing. Worst app,,,,False,
8bdeb112-5f4c-435f-8794-b5db8a8884b6,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Very good and useful to we the Muslims,,,,False,
9b7f1a87-bdf2-4b37-b765-d202da11c68f,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Are you selling our location data to the US military?,,,,False,
406628d2-7715-4865-8fee-a5855150c8b8,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"I used to love this app. I've had it since the beginning when it just came out, I very rarely pay for apps but for this one I bought the premium subscription and was very happy for many years until Qalbox was introduced. The constant Qalbox in your face ads inside the app was a major annoyance to a point where I actually paid for it but ended up not using it. So I cancelled the Qalbox subscription. Now the annoying invasive ads when I just need to check something, is back. Unhappy user.",,,,False,
7a2ef71d-6468-4cff-ac02-14826a22bd56,"Wemu: WeMuslim, Athan&Qibla",1,en,>100M,1-2,Thanks for the good services,,,,False,
b1a47d25-68bf-422d-a33c-822b34360289,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,way tooooooo many ads just to check prayer times.,,,,False,
ed5b9667-b860-41fb-9aae-a7d7b79edd95,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,"My lifetime premium was gone, changed to monthly payments system seriously? :( worst worst update :( Disappointed with the devs :(",,,,False,
86670bbf-329b-4bca-a306-dab218b5fc42,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Ini applikasi hanya Untuk orang syiah aka shia..Saya harap muslim ASWJ tidak guna Applikasi syiah ini.. Kerana didalam ini ada azan shia aka syiah yg memuja saidina ali.. dan ayat al quran didalam ini ade perubahan dari segi sebutan.. Dan azan juga telah di ubah!!,,,,False,This application is only for Shia aka Shia people.. I hope ASWJ Muslims do not use this Shia application.. Because in this there is a Shia aka Shia call to prayer who worships Saidina Ali.. and the verses of the Qur'an in this have changes in terms of pronunciation.. And the call to prayer has also been changed!!
dff28bf3-4e2c-48db-a1fb-5a4866016146,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,masa azan langsung tak bunyi,,,,False,the call to prayer does not sound at all
78b2b4ae-40d2-4b42-8f5a-664d5f2a6bc8,Muslim Pro: Quran Athan Prayer,1,ar,>100M,1-2,الاذان مشتغلش ولا مره من اول منزلت التطبيق,,,,False,
e7deb947-c875-426b-afc1-861d8f9ce070,Muslim Pro: Quran Athan Prayer,1,bn,>100M,1-2,আপনাদের অ্যাপ টি ভালো কিন্তু বাজে বাজে অ্যাড আসে এজন্যই অ্যাপ টি আনইন্সটল করে দিলাম,,,,False,
49a2e81f-93bd-455a-8196-0f64558c7a56,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"terlalu banyak iklan, tiap buka tiap klik muncul iklan mulu, masa iya mau lihat jadwal sholat aja muncul iklan 2-3 kali.",,,,False,"There are too many advertisements, every time you open, every click an advertisement appears, when you want to look at the prayer schedule, the advertisement appears 2-3 times."
a9d72ff1-d21d-4a77-b56c-2d646a5df3d2,"Wemu: WeMuslim, Athan&Qibla",2,ar,>100M,1-2,مش عارفة ليه الاذان مش بيشتغل لو شاشة التيلفون مقفولة و ياريت لو تراعوا ان وقت الحيض مش بينفع الست تصلي فمتخلوش الأيام دي تضيع تقدم الواحدة لما تسجل الصلاة تاني,,,,False,مش عارفة ليه الاذان مش بيشتغل لو شاشة التيلفون مقفولة و ياريت لو تراعوا ان وقت الحيض مش بينفع الست تصلي فمتخلوش الأيام دي تضيع تقدم الواحدة لما تسجل الصلاة تاني
f6862566-8f07-44bb-bc4b-68fdb805d435,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Surat terakhir yg dibaca ngereset k awal trs ketika apk dibuka lagi,,,,False,The last letter read resets to the beginning when the APK is opened again
77387179-e7a8-4ef2-8376-25b1f6f3bf02,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Tolong perbaiki lagi. Banyak huruf dan tanda baca yang salah,,,,False,Please fix it again. Lots of wrong letters and punctuation
4ccc1349-99d5-445f-9d8a-554e4ed678f7,Muslim Pro: Quran Athan Prayer,2,ms,>100M,1-2,Alhamdulilah senang belajar dan senang difaham.,,,,False,Alhamdulillah it is easy to learn and easy to understand.
baa2d05e-7d68-4fe2-88b4-e39d9cf0b992,"Wemu: WeMuslim, Athan&Qibla",1,ar,>100M,1-2,في الأول كان كويس جدا جدا لكن دلوقتي بقا حرفيا إعلانات ويخلي الواحد مضايق بجد دي حاجة دينية مش عشان اوقف الاعلان ادفع فلوس هي دي تجارة دينية ف بجد التحديث دا من أبشع التحديثات واتمني يرجع زي الأول مفيش اعلان,,,,False,في الأول كان كويس جدا جدا لكن دلوقتي بقا حرفيا إعلانات ويخلي الواحد مضايق بجد دي حاجة دينية مش عشان اوقف الاعلان ادفع فلوس هي دي تجارة دينية ف بجد التحديث دا من أبشع التحديثات واتمني يرجع زي الأول مفيش اعلان
18d2763c-5129-43b9-b25b-48a849302cc6,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"Padahal sudah berlangganan premium lama, tapi sering tiba2 muncul iklan dan notifikasi Tap to Restore Premium, dan uda kejadian berulang2 kali, jadi capek harus setting ulang terus suara notifikasi adzan. Mengecewakan. Sekarang malah semakin sering terjadi muncul iklan dan harus restore setiap saat. Sangat mengecewakan",,,,False,
14965b56-2bf4-4b5b-ab58-34f764221d39,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,Macam mana nak dpt refund balik? Duit dalam bank dah kena potong tp payment tak dpt katanya. Terima kasih.,,,,False,
0c54bfb7-6980-4c8c-a377-5adee5f33c14,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"Arah Qiblat, salah lps cube wat arah kiblat kt dlm masjid",,,,False,
e8e15579-3170-425f-af59-9dbb266ab5e7,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,Tak ada suara adzan di perangkat xiaomi resmi 3 dan resmi Note 3,,,,False,There is no call to prayer on the official Xiaomi 3 and official Note 3 devices
87b566e1-30d2-4012-ad04-594446b9b8d5,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,give back my money.dont just deduct from my account.mcm ni ke cara merompak duit orang?? saya tak nak melanggan pun tapi dipotong terus dari akaun bank,,,,False,give back my money.dont just deduct from my account.is this how to rob people's money?? I didn't even want to subscribe but it was deducted directly from my bank account
0c618fc4-c08b-431b-9b72-cefecf742b99,"Wemu: WeMuslim, Athan&Qibla",1,ar,>100M,1-2,تطبيق سيء ويدمر جهازك بالاشعارات واذا أردت أن تقفلها سيتم فشخ الموبايل بالاعلانات.,,,,False,"A bad application that destroys your device with notifications, and if you want to close it, your mobile phone will be bombarded with advertisements."
dd39c8b2-7346-49f0-95f3-5bd163a22888,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,"isinya cuma iklan, sama sekali gabisa dipakai saking banyaknya, setiap klik muncul iklan yang harus menunggu, ga logis",,,,False,"the content is just advertisements, it can't be used at all because there are so many of them, every time you click an advertisement appears which you have to wait for, it's not logical"
9a60556a-0a35-4816-b4b2-002c30e858c4,Muslim Pro: Quran Athan Prayer,1,id,>100M,1-2,Kurang srek skrg am aplikasinya Dikit2 iklan mau baca quran iklan mau liat jadwal sholat iklan mau liat arah qibla iklan Setiap neken iklan...,,,,False,
183fe26d-532b-4165-8029-8172702633bb,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,"Widget untuk waktu solat berubah untuk pengguna premium, sangat mengecewakan. Widget melihat waktu solat harusnya dapat diakses semua orang. Muslim pro dikenal dengan kemudahan dan fitur yang sangat beragam. Sayang sekali saya tidak bisa lagi mendapatkan semua kebutuhan ibadah dengan aplikasi Muslim pro.",,,,False,
855e0faa-14b3-4808-9845-a3f0614cea2b,Muslim Pro: Quran Athan Prayer,2,id,>100M,1-2,App ini disusupi JIL dan Islam Nusantara. Meh.. Masih byk app lain yg bagus.,,,,False,This app was infiltrated by JIL and Islam Nusantara. Meh... There are still lots of other good apps.
483e2f97-2517-485d-8b2f-f5969756a3d8,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,It is so wonderful mashallah but i have problems whith the azan it doesn't alert me it needs me to open the app,,,,False,
d790089f-308b-4fcb-b2a1-42ea2385cdc1,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,When i open it says application error pls fix this .otherwise it's best,,,,False,
c11435f6-7a14-42c6-979a-42bb6c4e13cd,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Qiblat takes too long to load,,,,False,
3f5181bf-3b46-4e8b-b1b6-309046abdbe1,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Nice app but the adhan notification is not working on my phone,,,,False,
555bc9ef-7417-4a12-8d63-518e61e2a1db,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"The azan doesn't play , this problem is recurrent",,,,False,
2f79cc2a-b7f4-49ec-ace3-bf120dbf655f,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"This app is very useful and I was using it a couple of years ago , but now when I tried to connect to my account , it tell me that there is a problem in connecting and I'm sure of my e-mail and the password . Please fix this problem and try to connect me to my account . Thank you .",,,,False,
1174068a-7ac6-4570-8648-edd5b852ac39,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"Always find what I'm looking for, but it has too many ads. Too much unnecessary advertising!!!!!!!",,,,False,
a996c495-88e1-4514-ac0d-1a5bde0ffda1,"Wemu: WeMuslim, Athan&Qibla",3,en,>100M,3,"average because I didn't have the opportunity to fully experience the app. I always read some comments, nit all though,before downloading an app. nobody seems to mention that the reciting is in English in my case, not Arabic. I did change the reciter to one who was supposed to read on Arabic but it didn't solve the problem. it might be a bug or me not knowing how to use the app,in any case I wanted to let people now. I personally changed for another app.",,,,False,
268cc97b-950e-4cec-bd76-463f8ed67ae5,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Looks like some of the inappropriate ads were removed. Lets hope it stays that way.,,,,False,
d4854b8d-da08-4d8f-9a88-84fa7c3b51fd,"Wemu: WeMuslim, Athan&Qibla",3,en,>100M,3,"I have been a user of this app since 2023 and initially, it was great. However, the app has changed for the worse. The new paid subscription is a major drawback, and the ads are no longer suitable for a religious app. I will be deleting the app if these changes are not addressed.",,,,False,
3ad89ea9-7118-455b-9dbf-bda9e27abbce,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Screen your ads. There's ads for jesus channel shown when i open this app. I mean come on,,,,False,
d62ab19e-2f53-478e-ba37-4c487d96bbe3,"Wemu: WeMuslim, Athan&Qibla",3,en,>100M,3,This app is good I used this app last one year but now because of some app problems when I delete this app and after sometime install and sign in again this app all deta is gone its shown that I have to complete the task from level 1,,,,False,
b62af391-163b-49af-aa48-f0501b32339c,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,Why do they need my location? Why do they need my call information? I'd expect better from an apparently muslim-run app,,,,False,
4f355604-365e-4bd9-84ca-d1bed2950a41,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,"It's an amazing app, but I wish there was a specific section for festivals . All the festivals in detail what to do on these days. mention all the fard and Sunnah. All the duas and ayats to read on these days.. how many rakat of Salah ( mandatory, sunnah, and nafil and all others)... Ramadan is about to come, add a reminder for sehri and iftaaar and so on. Inshort there should be a section for festivals and what to do on those days. Also days like shab e barat ( about them how authentic )",,,,False,
a265eab0-15e6-4608-9777-9a9d46125fa1,Muslim Pro: Quran Athan Prayer,3,en,>100M,3,I enjoy this app of yours but Im not aware when it is prayer times.,,,,False,
